,Unnamed: 0,BoroCT2010,311 calls,Total Households,Median Income,Total cars,Total educated,Total High School,Total bachelors,Total masters,Total PHD,Median Age,Total households,Total family households,Total non-family households,Median House Value,Total Hunits,Owner Occupied,Renter Occupied,Total Population,White only,Black only,Asian only,Hispanic only,Other Only,Median Rent,Normalized 311 calls,Normalized cars,Normalized High school,Normalized bachelors,Normalized masters,Normalized PHD,Normalized familiy household,Normalized non-family household,Normalized owner ocuppied,Normalized renter ocuppied,Normalized white only,Normalized black only,Normalized asian only,Normalized hispanic only,Normalized other only
1492,1492,4025302,552,1066.0,49669.0,398.0,1986.0,540.0,353.0,247.0,0.0,31.9,1066.0,506.0,560.0,282500.0,2689.0,100.0,2589.0,2689.0,624.0,34.0,721.0,1201.0,109.0,1406.0,0.205280773522,0.373358348968,200.81814801,131.275567125,91.8557084418,0.0,0.474671669794,0.525328330206,0.0371885459279,0.962811454072,0.23205652659,0.0126441056155,0.26812941614,0.446634436594,0.0405355150614
1493,1493,4025400,1661,2935.0,41797.0,2718.0,5894.0,1368.0,890.0,120.0,15.0,21.9,2935.0,2092.0,843.0,376600.0,12660.0,1964.0,10696.0,12663.0,23.0,6396.0,642.0,5179.0,423.0,696.0,0.13116954908,0.926064735945,108.03127221,70.2835031193,9.47642738688,1.18455342336,0.712776831346,0.287223168654,0.155134281201,0.844865718799,0.00181631524915,0.50509357972,0.0506988865198,0.408986811972,0.0334044065387
1494,1494,4025500,358,520.0,81167.0,354.0,1098.0,161.0,313.0,148.0,4.0,33.9,520.0,359.0,161.0,596400.0,1443.0,719.0,724.0,1443.0,506.0,0.0,679.0,258.0,0.0,1457.0,0.248094248094,0.680769230769,111.573111573,216.909216909,102.564102564,2.772002772,0.690384615385,0.309615384615,0.498267498267,0.501732501733,0.350658350658,0.0,0.470547470547,0.178794178794,0.0
1495,1495,4025700,469,486.0,61023.0,320.0,956.0,221.0,195.0,90.0,10.0,38.5,486.0,235.0,251.0,477900.0,1196.0,492.0,704.0,1210.0,354.0,0.0,436.0,340.0,80.0,1342.0,0.387603305785,0.658436213992,182.644628099,161.157024793,74.3801652893,8.26446280992,0.48353909465,0.51646090535,0.411371237458,0.588628762542,0.292561983471,0.0,0.360330578512,0.280991735537,0.0661157024793
1496,1496,4025800,597,536.0,56346.0,550.0,1259.0,291.0,133.0,91.0,4.0,33.6,536.0,437.0,99.0,350400.0,2004.0,1241.0,763.0,2004.0,11.0,1709.0,138.0,146.0,0.0,1576.0,0.297904191617,1.02611940299,145.209580838,66.3672654691,45.4091816367,1.99600798403,0.815298507463,0.184701492537,0.619261477046,0.380738522954,0.00548902195609,0.852794411178,0.0688622754491,0.0728542914172,0.0
1497,1497,4025900,637,1062.0,48257.0,543.0,2605.0,577.0,506.0,165.0,24.0,34.4,1062.0,587.0,475.0,278600.0,3374.0,523.0,2851.0,3374.0,458.0,6.0,1242.0,1557.0,111.0,1426.0,0.188796680498,0.511299435028,171.013633669,149.970361589,48.9033787789,7.11321873148,0.552730696798,0.447269303202,0.155008891523,0.844991108477,0.135743924126,0.00177830468287,0.368109069354,0.461470065205,0.0328986366331
1498,1498,4026000,531,714.0,41207.0,538.0,1462.0,368.0,128.0,79.0,0.0,26.9,714.0,586.0,128.0,390300.0,2795.0,955.0,1840.0,2795.0,0.0,1927.0,182.0,615.0,71.0,1343.0,0.189982110912,0.75350140056,131.663685152,45.7960644007,28.2647584973,0.0,0.820728291317,0.179271708683,0.34168157424,0.65831842576,0.0,0.689445438283,0.0651162790698,0.220035778175,0.0254025044723
1499,1499,4026100,957,2318.0,41927.0,1124.0,4788.0,959.0,876.0,306.0,15.0,34.7,2318.0,1666.0,652.0,553100.0,7178.0,933.0,6245.0,7179.0,738.0,63.0,2854.0,3404.0,120.0,1299.0,0.1333054743,0.484900776531,133.584064633,122.022565817,42.6243209361,2.08942749687,0.718723037101,0.281276962899,0.12998049596,0.87001950404,0.102799832846,0.00877559548684,0.39754840507,0.474160746622,0.0167154199749
1500,1500,4026200,200,385.0,66473.0,382.0,737.0,141.0,112.0,33.0,9.0,36.0,385.0,332.0,53.0,345500.0,1279.0,844.0,435.0,1279.0,0.0,942.0,17.0,182.0,138.0,1397.0,0.156372165754,0.992207792208,110.242376857,87.5684128225,25.8014073495,7.03674745895,0.862337662338,0.137662337662,0.659890539484,0.340109460516,0.0,0.736512900704,0.0132916340891,0.142298670837,0.107896794371
1501,1501,4026300,1470,2003.0,51813.0,971.0,4608.0,848.0,923.0,348.0,77.0,35.1,2003.0,1322.0,681.0,409400.0,6470.0,1746.0,4724.0,6470.0,806.0,30.0,3228.0,2262.0,144.0,1507.0,0.227202472952,0.484772840739,131.066460587,142.658423493,53.7867078825,11.9010819165,0.660009985022,0.339990014978,0.269860896445,0.730139103555,0.12457496136,0.00463678516229,0.498918083462,0.349613601236,0.022256568779
1502,1502,4026400,371,733.0,48083.0,713.0,1501.0,338.0,206.0,92.0,0.0,36.0,733.0,475.0,258.0,396400.0,2186.0,1257.0,929.0,2211.0,20.0,1585.0,68.0,461.0,77.0,940.0,0.167797376753,0.972714870396,152.872003618,93.170511081,41.6101311624,0.0,0.648021828104,0.351978171896,0.575022872827,0.424977127173,0.00904568068747,0.716870194482,0.0307553143374,0.208502939846,0.0348258706468
1503,1503,4026500,761,1437.0,50049.0,854.0,3050.0,446.0,654.0,168.0,7.0,33.8,1437.0,881.0,556.0,513400.0,4065.0,871.0,3194.0,4065.0,420.0,42.0,2645.0,950.0,8.0,1399.0,0.187207872079,0.594293667363,109.717097171,160.885608856,41.3284132841,1.72201722017,0.613082811413,0.386917188587,0.214268142681,0.785731857319,0.10332103321,0.010332103321,0.650676506765,0.233702337023,0.0019680196802
1504,1504,4026600,276,773.0,26648.0,543.0,1266.0,273.0,229.0,17.0,0.0,41.9,773.0,347.0,426.0,365200.0,1947.0,1330.0,617.0,1947.0,0.0,1328.0,126.0,419.0,74.0,320.0,0.141756548536,0.702457956016,140.215716487,117.61684643,8.73138161274,0.0,0.448900388098,0.551099611902,0.683102208526,0.316897791474,0.0,0.68207498716,0.0647149460709,0.21520287622,0.0380071905496
1505,1505,4026700,975,2065.0,50139.0,1151.0,4782.0,1189.0,566.0,298.0,4.0,33.3,2065.0,1416.0,649.0,561200.0,6387.0,765.0,5622.0,6417.0,242.0,36.0,2571.0,3204.0,364.0,1428.0,0.151940158953,0.557384987893,185.289075892,88.2032102228,46.4391460184,0.623344241858,0.685714285714,0.314285714286,0.119774542039,0.880225457961,0.0377123266324,0.00561009817672,0.400654511454,0.499298737728,0.056724326009
1506,1506,4026901,573,1664.0,44524.0,577.0,3597.0,556.0,593.0,207.0,23.0,35.9,1664.0,1031.0,633.0,277800.0,4925.0,746.0,4179.0,4925.0,212.0,9.0,2067.0,2606.0,31.0,1345.0,0.116345177665,0.346754807692,112.893401015,120.406091371,42.0304568528,4.67005076142,0.619591346154,0.380408653846,0.151472081218,0.848527918782,0.0430456852792,0.00182741116751,0.419695431472,0.529137055838,0.00629441624365
1507,1507,4026902,385,1512.0,43707.0,581.0,3265.0,640.0,599.0,279.0,23.0,35.5,1512.0,949.0,563.0,211700.0,4506.0,889.0,3617.0,4544.0,217.0,69.0,2588.0,1669.0,1.0,1221.0,0.0847271126761,0.384259259259,140.845070423,131.822183099,61.3996478873,5.06161971831,0.627645502646,0.372354497354,0.19729249889,0.80270750111,0.0477552816901,0.0151848591549,0.569542253521,0.367297535211,0.000220070422535
1508,1508,4027000,469,474.0,34400.0,358.0,1064.0,265.0,44.0,29.0,0.0,33.3,474.0,393.0,81.0,356100.0,1815.0,1109.0,706.0,1830.0,55.0,1207.0,1.0,460.0,107.0,1303.0,0.256284153005,0.755274261603,144.808743169,24.043715847,15.8469945355,0.0,0.829113924051,0.170886075949,0.611019283747,0.388980716253,0.0300546448087,0.65956284153,0.000546448087432,0.251366120219,0.0584699453552
1509,1509,4027100,1087,2788.0,56176.0,1136.0,5707.0,1039.0,913.0,355.0,14.0,35.6,2788.0,2154.0,634.0,324500.0,8706.0,2317.0,6389.0,8706.0,460.0,200.0,3847.0,3867.0,332.0,1261.0,0.124856420859,0.407460545194,119.342981852,104.870204457,40.7764759936,1.60808637721,0.772596843615,0.227403156385,0.266138295428,0.733861704572,0.0528371238227,0.0229726625316,0.441879163795,0.444176430048,0.0381346198024
1510,1510,4027200,326,601.0,67875.0,598.0,1665.0,649.0,139.0,76.0,0.0,32.0,601.0,460.0,141.0,304300.0,2598.0,1832.0,766.0,2598.0,0.0,2465.0,0.0,97.0,36.0,1230.0,0.125481139338,0.995008319468,249.807544265,53.5026943803,29.2532717475,0.0,0.765391014975,0.234608985025,0.705157813703,0.294842186297,0.0,0.948806774442,0.0,0.0373364126251,0.013856812933
1511,1511,4027300,1569,2406.0,39167.0,966.0,5161.0,1544.0,396.0,178.0,25.0,31.5,2406.0,1709.0,697.0,236300.0,8103.0,1017.0,7086.0,8114.0,234.0,219.0,694.0,6691.0,276.0,1245.0,0.193369484841,0.401496259352,190.288390436,48.804535371,21.9373921617,3.08109440473,0.710307564422,0.289692435578,0.125509070715,0.874490929285,0.0288390436283,0.0269903869855,0.0855311806754,0.824624106483,0.0340152822282
1512,1512,4027400,228,547.0,54727.0,627.0,1164.0,232.0,127.0,48.0,0.0,36.0,547.0,403.0,144.0,361000.0,1716.0,1176.0,540.0,1716.0,0.0,1291.0,72.0,215.0,138.0,1139.0,0.132867132867,1.14625228519,135.198135198,74.0093240093,27.972027972,0.0,0.736745886654,0.263254113346,0.685314685315,0.314685314685,0.0,0.752331002331,0.041958041958,0.125291375291,0.0804195804196
1513,1513,4027500,588,2195.0,45230.0,923.0,4847.0,1404.0,547.0,157.0,0.0,34.8,2195.0,1545.0,650.0,199700.0,6886.0,2504.0,4382.0,6886.0,644.0,72.0,1071.0,5003.0,96.0,1351.0,0.085390647691,0.420501138952,203.891954691,79.436537903,22.7998838222,0.0,0.703872437358,0.296127562642,0.363636363636,0.636363636364,0.0935230903282,0.0104559976764,0.155532965437,0.726546616323,0.0139413302353
1514,1514,4027600,231,417.0,39882.0,315.0,686.0,192.0,75.0,25.0,0.0,31.2,417.0,269.0,148.0,365800.0,1251.0,665.0,586.0,1251.0,16.0,862.0,27.0,205.0,141.0,1487.0,0.184652278177,0.755395683453,153.477218225,59.9520383693,19.9840127898,0.0,0.645083932854,0.354916067146,0.531574740208,0.468425259792,0.0127897681855,0.689048760991,0.0215827338129,0.163868904876,0.112709832134
1515,1515,4027700,979,2781.0,39129.0,1469.0,5713.0,1053.0,828.0,356.0,39.0,35.8,2781.0,1582.0,1199.0,208500.0,7794.0,1635.0,6159.0,7794.0,992.0,74.0,994.0,5244.0,490.0,1222.0,0.125609443161,0.528227256383,135.103926097,106.23556582,45.6761611496,5.0038491147,0.568860122258,0.431139877742,0.209776751347,0.790223248653,0.127277392866,0.00949448293559,0.127534000513,0.672825250192,0.0628688734924
1516,1516,4027800,217,843.0,37989.0,592.0,1493.0,481.0,83.0,38.0,0.0,34.3,843.0,540.0,303.0,343800.0,2557.0,867.0,1690.0,2557.0,0.0,1866.0,0.0,593.0,98.0,655.0,0.0848650762612,0.702253855279,188.111067657,32.4599139617,14.8611654282,0.0,0.640569395018,0.359430604982,0.339069221744,0.660930778256,0.0,0.729761439187,0.0,0.231912397341,0.0383261634728
1517,1517,4027900,615,2309.0,40913.0,1271.0,4438.0,1178.0,774.0,339.0,0.0,39.5,2309.0,1356.0,953.0,247100.0,6012.0,2454.0,3558.0,6016.0,942.0,120.0,786.0,4038.0,130.0,1271.0,0.102227393617,0.550454742313,195.811170213,128.656914894,56.3497340426,0.0,0.587267215245,0.412732784755,0.408183632735,0.591816367265,0.156582446809,0.0199468085106,0.130651595745,0.671210106383,0.0216090425532
1518,1518,4028000,372,431.0,67025.0,526.0,1135.0,269.0,142.0,21.0,0.0,32.5,431.0,358.0,73.0,322200.0,1717.0,1362.0,355.0,1717.0,0.0,1424.0,0.0,211.0,82.0,1308.0,0.216656959814,1.22041763341,156.668608037,82.7023878858,12.2306348282,0.0,0.830626450116,0.169373549884,0.793244030285,0.206755969715,0.0,0.829353523588,0.0,0.122888759464,0.0477577169482
1519,1519,4028100,703,2335.0,48602.0,858.0,3899.0,901.0,1100.0,275.0,88.0,43.4,2335.0,1051.0,1284.0,269800.0,4714.0,1214.0,3500.0,4714.0,1324.0,8.0,224.0,3147.0,11.0,1256.0,0.149130250318,0.367451820128,191.132795927,233.347475605,58.3368689011,18.6677980484,0.450107066381,0.549892933619,0.25753075944,0.74246924056,0.280865507,0.00169707254985,0.0475180313958,0.667585914298,0.00233347475605
1520,1520,4028200,288,501.0,72202.0,682.0,1050.0,202.0,128.0,149.0,0.0,38.4,501.0,367.0,134.0,350700.0,1616.0,1187.0,429.0,1616.0,5.0,1446.0,13.0,97.0,55.0,1561.0,0.178217821782,1.36127744511,125.0,79.2079207921,92.202970297,0.0,0.73253493014,0.26746506986,0.73452970297,0.26547029703,0.00309405940594,0.894801980198,0.00804455445545,0.0600247524752,0.0340346534653
1521,1521,4028300,878,3098.0,55472.0,1419.0,4959.0,1039.0,1080.0,541.0,18.0,40.6,3098.0,1420.0,1678.0,251700.0,6614.0,1726.0,4888.0,6619.0,1536.0,58.0,1105.0,3799.0,121.0,1328.0,0.13264843632,0.458037443512,156.972352319,163.166641487,81.7344009669,2.71944402478,0.458360232408,0.541639767592,0.260961596613,0.739038403387,0.232059223448,0.00876265296873,0.166943647077,0.573953769452,0.0182807070554
1522,1522,4028400,524,1103.0,59561.0,1299.0,2398.0,565.0,340.0,86.0,0.0,27.9,1103.0,908.0,195.0,375500.0,4143.0,2492.0,1651.0,4143.0,36.0,3487.0,0.0,387.0,233.0,1637.0,0.126478397297,1.17769718948,136.374607772,82.0661356505,20.7579048998,0.0,0.82320942883,0.17679057117,0.601496500121,0.398503499879,0.00868935553946,0.841660632392,0.0,0.0934105720492,0.0562394400193
1523,1523,4028500,615,2176.0,57137.0,1070.0,3922.0,803.0,1168.0,527.0,72.0,43.3,2176.0,1095.0,1081.0,380000.0,4944.0,2179.0,2765.0,4944.0,1913.0,78.0,828.0,2125.0,0.0,1332.0,0.124393203883,0.491727941176,162.419093851,236.245954693,106.593851133,14.5631067961,0.503216911765,0.496783088235,0.440736245955,0.559263754045,0.386933656958,0.0157766990291,0.167475728155,0.429813915858,0.0
1524,1524,4028700,835,2603.0,44414.0,1212.0,4636.0,1048.0,1010.0,585.0,61.0,38.7,2603.0,1503.0,1100.0,264100.0,6099.0,2002.0,4097.0,6099.0,1955.0,59.0,1529.0,2488.0,68.0,1192.0,0.136907689785,0.465616596235,171.831447778,165.600918183,95.9173635022,10.0016396131,0.577410679985,0.422589320015,0.328250532874,0.671749467126,0.320544351533,0.00967371700279,0.250696835547,0.407935727168,0.011149368749
1525,1525,4028800,746,1212.0,65167.0,1400.0,2849.0,837.0,414.0,217.0,0.0,37.6,1212.0,1016.0,196.0,387900.0,4170.0,3087.0,1083.0,4170.0,49.0,3378.0,224.0,366.0,153.0,1528.0,0.178896882494,1.15511551155,200.71942446,99.2805755396,52.0383693046,0.0,0.838283828383,0.161716171617,0.740287769784,0.259712230216,0.0117505995204,0.810071942446,0.0537170263789,0.0877697841727,0.036690647482
1526,1526,4028900,750,2171.0,60439.0,1035.0,4300.0,638.0,1141.0,433.0,103.0,39.6,2171.0,1179.0,992.0,281800.0,5520.0,1057.0,4463.0,5522.0,991.0,97.0,2201.0,2015.0,218.0,1374.0,0.135820354944,0.476738830032,115.537848606,206.628033321,78.4136182543,18.652662079,0.543067710732,0.456932289268,0.191485507246,0.808514492754,0.179463962332,0.0175660992394,0.398587468309,0.364904020283,0.039478449837
1527,1527,4029100,840,2352.0,35462.0,1077.0,4822.0,804.0,1333.0,311.0,30.0,38.2,2352.0,1385.0,967.0,351100.0,6378.0,1895.0,4483.0,6664.0,1113.0,56.0,3669.0,1722.0,104.0,1348.0,0.126050420168,0.457908163265,120.648259304,200.030012005,46.668667467,4.50180072029,0.588860544218,0.411139455782,0.297115083098,0.702884916902,0.167016806723,0.00840336134454,0.550570228091,0.258403361345,0.015606242497
1528,1528,4029300,261,357.0,59727.0,257.0,828.0,145.0,137.0,78.0,0.0,40.9,357.0,281.0,76.0,545600.0,1164.0,543.0,621.0,1164.0,123.0,0.0,629.0,322.0,90.0,1529.0,0.224226804124,0.719887955182,124.570446735,117.697594502,67.0103092784,0.0,0.787114845938,0.212885154062,0.466494845361,0.533505154639,0.105670103093,0.0,0.540378006873,0.276632302405,0.0773195876289
1529,1529,4029400,1145,2302.0,65680.0,3021.0,4466.0,1295.0,725.0,341.0,0.0,33.5,2302.0,1679.0,623.0,406900.0,7021.0,4490.0,2531.0,7478.0,80.0,6365.0,25.0,959.0,49.0,1122.0,0.153115806365,1.31233709818,173.174645627,96.9510564322,45.6004279219,0.0,0.729365768897,0.270634231103,0.639510041305,0.360489958695,0.0106980476063,0.851163412677,0.00334313987697,0.128242845681,0.00655255415887
1530,1530,4029500,539,1606.0,69274.0,1033.0,2854.0,590.0,718.0,241.0,17.0,37.5,1606.0,934.0,672.0,246800.0,3863.0,2107.0,1756.0,3863.0,1213.0,164.0,1482.0,875.0,129.0,1239.0,0.139528863578,0.643212951432,152.731038053,185.865907326,62.3867460523,4.40072482527,0.581569115816,0.418430884184,0.545431012167,0.454568987833,0.314004659591,0.0424540512555,0.383639658297,0.226507895418,0.0333937354388
1531,1531,4029700,810,708.0,62130.0,611.0,1383.0,348.0,364.0,192.0,24.0,35.6,708.0,443.0,265.0,578800.0,2027.0,661.0,1366.0,2028.0,889.0,65.0,486.0,505.0,83.0,1532.0,0.399408284024,0.862994350282,171.597633136,179.487179487,94.674556213,11.8343195266,0.625706214689,0.374293785311,0.326097681302,0.673902318698,0.438362919132,0.0320512820513,0.239644970414,0.249013806706,0.0409270216963
1532,1532,4029900,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,1533,4030600,1172,1171.0,83045.0,1743.0,2743.0,685.0,439.0,211.0,20.0,36.5,1171.0,914.0,257.0,382200.0,4132.0,2756.0,1376.0,4155.0,137.0,3451.0,133.0,329.0,105.0,1723.0,0.282069795427,1.48847139197,164.861612515,105.655836342,50.7821901324,4.81347773767,0.780529461998,0.219470538002,0.666989351404,0.333010648596,0.032972322503,0.830565583634,0.0320096269555,0.0791817087846,0.0252707581227
1534,1534,4030902,1110,2540.0,46992.0,2389.0,5530.0,1342.0,768.0,261.0,15.0,37.1,2540.0,2152.0,388.0,487300.0,8307.0,3138.0,5169.0,8345.0,1599.0,43.0,3933.0,2390.0,380.0,1439.0,0.133013780707,0.940551181102,160.814859197,92.0311563811,31.2762133014,1.79748352307,0.847244094488,0.152755905512,0.377753701697,0.622246298303,0.191611743559,0.00515278609946,0.471300179748,0.286399041342,0.045536249251
1535,1535,4030903,847,1714.0,53007.0,1508.0,4246.0,817.0,704.0,355.0,8.0,36.5,1714.0,1327.0,387.0,565500.0,6413.0,3307.0,3106.0,6413.0,797.0,0.0,2775.0,2325.0,516.0,1530.0,0.132075471698,0.879813302217,127.397473881,109.777015437,55.3563075004,1.24746608452,0.774212368728,0.225787631272,0.515671292687,0.484328707313,0.12427880867,0.0,0.432714798066,0.362544830812,0.0804615624513
1536,1536,4030904,674,1163.0,55694.0,962.0,2740.0,1275.0,394.0,190.0,28.0,37.8,1163.0,837.0,326.0,597300.0,3877.0,1370.0,2507.0,3888.0,599.0,126.0,989.0,2122.0,52.0,1465.0,0.173353909465,0.8271711092,327.932098765,101.33744856,48.8683127572,7.20164609053,0.719690455718,0.280309544282,0.353366004643,0.646633995357,0.154063786008,0.0324074074074,0.254372427984,0.545781893004,0.0133744855967
1537,1537,4031700,1093,2479.0,66982.0,2459.0,4912.0,1458.0,893.0,686.0,23.0,41.7,2479.0,1692.0,787.0,388400.0,6264.0,3735.0,2529.0,6277.0,4402.0,62.0,476.0,1149.0,188.0,1632.0,0.174127768042,0.991932230738,232.276565238,142.265413414,109.287876374,3.66417078222,0.682533279548,0.317466720452,0.596264367816,0.403735632184,0.701290425362,0.00987732993468,0.0758324040147,0.183049227338,0.0299506133503
1538,1538,4032000,990,1019.0,71801.0,1386.0,2963.0,668.0,315.0,187.0,39.0,29.9,1019.0,763.0,256.0,388400.0,3883.0,2965.0,918.0,4836.0,59.0,4198.0,48.0,315.0,216.0,1348.0,0.204714640199,1.36015701668,138.130686518,65.1364764268,38.6683209264,8.06451612903,0.748773307164,0.251226692836,0.763584857069,0.236415142931,0.012200165426,0.868072787428,0.00992555831266,0.0651364764268,0.0446650124069
1539,1539,4032700,405,1211.0,55901.0,893.0,2717.0,1005.0,375.0,74.0,0.0,36.5,1211.0,861.0,350.0,595600.0,3900.0,1255.0,2645.0,3900.0,446.0,170.0,534.0,2558.0,192.0,1457.0,0.103846153846,0.737407101569,257.692307692,96.1538461538,18.9743589744,0.0,0.71098265896,0.28901734104,0.321794871795,0.678205128205,0.114358974359,0.0435897435897,0.136923076923,0.655897435897,0.0492307692308
1540,1540,4032800,467,713.0,62411.0,860.0,1653.0,506.0,254.0,54.0,0.0,41.4,713.0,607.0,106.0,430100.0,2427.0,1485.0,942.0,2442.0,75.0,2158.0,0.0,164.0,45.0,1559.0,0.191236691237,1.20617110799,207.207207207,104.013104013,22.113022113,0.0,0.851332398317,0.148667601683,0.611866501854,0.388133498146,0.0307125307125,0.883701883702,0.0,0.0671580671581,0.0184275184275
1541,1541,4032900,788,1207.0,67009.0,1511.0,3218.0,1137.0,454.0,165.0,0.0,35.5,1207.0,989.0,218.0,481100.0,4621.0,3337.0,1284.0,4852.0,641.0,144.0,1123.0,2908.0,36.0,1460.0,0.16240725474,1.25186412593,234.336356142,93.5696619951,34.0065952185,0.0,0.819386909693,0.180613090307,0.722138065354,0.277861934646,0.132110469909,0.0296784830998,0.231450948063,0.599340478153,0.00741962077494
1542,1542,4033000,1189,1954.0,75190.0,2308.0,4626.0,847.0,628.0,203.0,0.0,34.8,1954.0,1578.0,376.0,372000.0,7029.0,4449.0,2580.0,7041.0,37.0,5848.0,243.0,841.0,72.0,1556.0,0.168868058514,1.18116683726,120.295412583,89.191876154,28.8311319415,0.0,0.807574206755,0.192425793245,0.632949210414,0.367050789586,0.0052549353785,0.830563840364,0.0345121431615,0.1194432609,0.010225820196
1543,1543,4033100,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,1544,4033401,695,1055.0,66707.0,1245.0,2351.0,533.0,266.0,129.0,0.0,31.0,1055.0,859.0,196.0,405700.0,3753.0,2493.0,1260.0,3753.0,44.0,3159.0,85.0,417.0,48.0,1403.0,0.185185185185,1.18009478673,142.019717559,70.8766320277,34.3725019984,0.0,0.814218009479,0.185781990521,0.664268585132,0.335731414868,0.01172395417,0.841726618705,0.0226485478284,0.111111111111,0.0127897681855
1545,1545,4033402,591,6010.0,40736.0,5012.0,9331.0,1911.0,1625.0,691.0,65.0,42.2,6010.0,3216.0,2794.0,169400.0,12877.0,1815.0,11062.0,12877.0,217.0,10878.0,98.0,1555.0,129.0,1030.0,0.0458957831793,0.833943427621,148.404131397,126.193989283,53.6615671352,5.04775957133,0.535108153078,0.464891846922,0.140948978799,0.859051021201,0.0168517511843,0.844761978722,0.00761046827677,0.120757940514,0.0100178613031
1546,1546,4033700,497,942.0,45479.0,722.0,2307.0,879.0,198.0,41.0,0.0,32.8,942.0,796.0,146.0,519200.0,3471.0,1359.0,2112.0,3471.0,56.0,0.0,660.0,2609.0,146.0,1310.0,0.143186401613,0.766454352442,253.241140882,57.044079516,11.8121578796,0.0,0.845010615711,0.154989384289,0.391529818496,0.608470181504,0.016133679055,0.0,0.19014693172,0.751656583117,0.0420628061077
1547,1547,4033900,462,1233.0,66875.0,1025.0,2513.0,747.0,511.0,158.0,17.0,45.2,1233.0,901.0,332.0,332700.0,3466.0,2214.0,1252.0,3466.0,369.0,233.0,671.0,2093.0,100.0,1354.0,0.133294864397,0.831305758313,215.522215811,147.4321985,45.5856895557,4.90478938257,0.730738037307,0.269261962693,0.638776687825,0.361223312175,0.106462781304,0.0672244662435,0.1935949221,0.603866128102,0.0288517022504
1548,1548,4034700,606,1104.0,48225.0,966.0,2223.0,715.0,187.0,103.0,5.0,38.6,1104.0,768.0,336.0,466300.0,3127.0,1416.0,1711.0,3222.0,327.0,235.0,532.0,2063.0,65.0,1440.0,0.188081936685,0.875,221.91185599,58.0384854128,31.9677219119,1.55183116077,0.695652173913,0.304347826087,0.452830188679,0.547169811321,0.101489757914,0.0729360645562,0.165114835506,0.640285536934,0.02017380509
1549,1549,4035100,436,1423.0,60625.0,956.0,2655.0,771.0,443.0,295.0,19.0,37.5,1423.0,995.0,428.0,218100.0,4154.0,2158.0,1996.0,4154.0,419.0,130.0,800.0,2790.0,15.0,1284.0,0.10495907559,0.671820098384,185.60423688,106.644198363,71.0158883004,4.5739046702,0.699226985242,0.300773014758,0.519499277805,0.480500722195,0.100866634569,0.0312951372171,0.192585459798,0.671641791045,0.00361097737121
1550,1550,4035200,556,805.0,71875.0,1156.0,1864.0,516.0,311.0,70.0,0.0,35.1,805.0,648.0,157.0,381000.0,2876.0,2201.0,675.0,2886.0,51.0,2544.0,10.0,132.0,149.0,1635.0,0.192654192654,1.43602484472,178.794178794,107.761607762,24.255024255,0.0,0.804968944099,0.195031055901,0.765299026426,0.234700973574,0.0176715176715,0.881496881497,0.003465003465,0.045738045738,0.0516285516286
1551,1551,4035300,383,701.0,50273.0,436.0,1529.0,497.0,126.0,47.0,0.0,36.6,701.0,538.0,163.0,420600.0,2346.0,1024.0,1322.0,2346.0,84.0,292.0,136.0,1699.0,135.0,1305.0,0.163256606991,0.621968616262,211.849957374,53.7084398977,20.0341005968,0.0,0.767475035663,0.232524964337,0.436487638534,0.563512361466,0.0358056265985,0.124467178176,0.0579710144928,0.7242114237,0.0575447570332
1552,1552,4035700,886,1234.0,44314.0,1097.0,3100.0,919.0,547.0,99.0,0.0,45.5,1234.0,723.0,511.0,473100.0,3385.0,2147.0,1238.0,3930.0,613.0,1171.0,367.0,1764.0,15.0,1339.0,0.225445292621,0.888978930308,233.842239186,139.185750636,25.1908396947,0.0,0.585899513776,0.414100486224,0.634268833087,0.365731166913,0.155979643766,0.29796437659,0.0933842239186,0.448854961832,0.00381679389313
1553,1553,4035800,723,1275.0,69844.0,1777.0,2717.0,568.0,461.0,233.0,1.0,33.8,1275.0,1001.0,274.0,422100.0,4431.0,3386.0,1045.0,4447.0,6.0,4098.0,0.0,178.0,165.0,1414.0,0.162581515629,1.3937254902,127.72655723,103.665392399,52.3948729481,0.224870699348,0.785098039216,0.214901960784,0.764161588806,0.235838411194,0.00134922419609,0.921520125928,0.0,0.0400269844839,0.0371036653924
1554,1554,4036100,486,767.0,45104.0,462.0,1817.0,590.0,179.0,101.0,1.0,30.6,767.0,605.0,162.0,470000.0,2991.0,965.0,2026.0,2998.0,47.0,799.0,130.0,2019.0,3.0,1335.0,0.162108072048,0.602346805737,196.797865243,59.7064709807,33.6891260841,0.333555703803,0.788787483703,0.211212516297,0.322634570378,0.677365429622,0.0156771180787,0.266511007338,0.0433622414943,0.673448965977,0.00100066711141
